"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"100+ years"	"100"	"2001"	"2001"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2001"	"2001"			3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2002"	"2002"	"Female"	"F"	1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2002"	"2002"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2002"	"2002"			1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2003"	"2003"	"Female"	"F"	2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2003"	"2003"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2003"	"2003"			3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2004"	"2004"	"Female"	"F"	1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2004"	"2004"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2004"	"2004"			1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2005"	"2005"	"Female"	"F"	3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2005"	"2005"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2005"	"2005"			3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2006"	"2006"	"Female"	"F"	2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2006"	"2006"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2006"	"2006"			2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2007"	"2007"	"Female"	"F"	2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2007"	"2007"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2007"	"2007"			2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2008"	"2008"	"Female"	"F"	2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2008"	"2008"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2008"	"2008"			3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2009"	"2009"	"Female"	"F"	3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2009"	"2009"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2009"	"2009"			4	Not Applicable	Not Applicable
	"100+ years"	"100"	"2010"	"2010"	"Female"	"F"	2	Not Applicable	Not Applicable
	"100+ years"	"100"	"2010"	"2010"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2010"	"2010"			3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2011"	"2011"	"Female"	"F"	1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2011"	"2011"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2011"	"2011"			1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2012"	"2012"	"Female"	"F"	0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2012"	"2012"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2012"	"2012"			0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2013"	"2013"	"Female"	"F"	0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2013"	"2013"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2013"	"2013"			0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2014"	"2014"	"Female"	"F"	0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2014"	"2014"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2014"	"2014"			1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2015"	"2015"	"Female"	"F"	0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2015"	"2015"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2015"	"2015"			0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2016"	"2016"	"Female"	"F"	0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2016"	"2016"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2016"	"2016"			0	Not Applicable	Not Applicable
	"100+ years"	"100"	"2017"	"2017"	"Female"	"F"	1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2017"	"2017"	"Male"	"M"	0	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2017"	"2017"			1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2018"	"2018"	"Female"	"F"	1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2018"	"2018"	"Male"	"M"	2	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2018"	"2018"			3	Not Applicable	Not Applicable
	"100+ years"	"100"	"2019"	"2019"	"Female"	"F"	1	Not Applicable	Not Applicable
	"100+ years"	"100"	"2019"	"2019"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"	"2019"	"2019"			2	Not Applicable	Not Applicable
"Total"	"100+ years"	"100"					34	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"1999"	"1999"	"Female"	"F"	7	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"1999"	"1999"	"Male"	"M"	10	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"1999"	"1999"			17	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2000"	"2000"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2000"	"2000"	"Male"	"M"	13	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2000"	"2000"			14	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2001"	"2001"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2001"	"2001"	"Male"	"M"	13	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2001"	"2001"			13	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2002"	"2002"	"Female"	"F"	3	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2002"	"2002"	"Male"	"M"	7	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2002"	"2002"			10	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2003"	"2003"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2003"	"2003"	"Male"	"M"	11	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2003"	"2003"			12	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2004"	"2004"	"Female"	"F"	5	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2004"	"2004"	"Male"	"M"	7	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2004"	"2004"			12	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2005"	"2005"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2005"	"2005"	"Male"	"M"	5	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2005"	"2005"			5	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2006"	"2006"	"Female"	"F"	3	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2006"	"2006"	"Male"	"M"	12	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2006"	"2006"			15	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2007"	"2007"	"Female"	"F"	0	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2007"	"2007"	"Male"	"M"	2	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2007"	"2007"			2	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2008"	"2008"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2008"	"2008"	"Male"	"M"	1	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2008"	"2008"			2	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2009"	"2009"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2009"	"2009"	"Male"	"M"	3	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2009"	"2009"			4	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2010"	"2010"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2010"	"2010"	"Male"	"M"	3	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2010"	"2010"			4	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2011"	"2011"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2011"	"2011"	"Male"	"M"	4	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2011"	"2011"			5	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2012"	"2012"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2012"	"2012"	"Male"	"M"	2	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2012"	"2012"			3	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2013"	"2013"	"Female"	"F"	1	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2013"	"2013"	"Male"	"M"	5	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2013"	"2013"			6	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2014"	"2014"	"Female"	"F"	3	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2014"	"2014"	"Male"	"M"	2	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2014"	"2014"			5	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2015"	"2015"	"Female"	"F"	2	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2015"	"2015"	"Male"	"M"	3	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2015"	"2015"			5	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2016"	"2016"	"Female"	"F"	3	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2016"	"2016"	"Male"	"M"	7	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2016"	"2016"			10	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2017"	"2017"	"Female"	"F"	2	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2017"	"2017"	"Male"	"M"	12	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2017"	"2017"			14	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2018"	"2018"	"Female"	"F"	4	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2018"	"2018"	"Male"	"M"	10	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2018"	"2018"			14	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2019"	"2019"	"Female"	"F"	3	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2019"	"2019"	"Male"	"M"	5	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"	"2019"	"2019"			8	Not Applicable	Not Applicable
"Total"	"Not Stated"	"NS"					180	Not Applicable	Not Applicable
"Total"							791556	6416872524	12.3
"---"
"Dataset: Underlying Cause of Death, 1999-2019"
"Query Parameters:"
"Title: CDC Drug Deaths"
"Gender: Female; Male"
"ICD-10 Codes: F11.0 (Mental and behavioural disorders due to use of opioids, acute intoxication); F11.1 (Mental and behavioural"
"disorders due to use of opioids, harmful use); F11.2 (Mental and behavioural disorders due to use of opioids, dependence"
"syndrome); F11.3 (Mental and behavioural disorders due to use of opioids, withdrawal state); F11.4 (Mental and behavioural"
"disorders due to use of opioids, withdrawal state with delirium); F11.5 (Mental and behavioural disorders due to use of opioids,"
"psychotic disorder); F11.6 (Mental and behavioural disorders due to use of opioids, amnesic syndrome); F11.7 (Mental and"
"behavioural disorders due to use of opioids, residual and late-onset psychotic disorder); F11.8 (Mental and behavioural"
"disorders due to use of opioids, other mental and behavioural disorders); F11.9 (Mental and behavioural disorders due to use of"
"opioids, unspecified mental and behavioural disorder); F12.0 (Mental and behavioural disorders due to use of cannabinoids, acute"
"intoxication); F12.1 (Mental and behavioural disorders due to use of cannabinoids, harmful use); F12.2 (Mental and behavioural"
"disorders due to use of cannabinoids, dependence syndrome); F12.3 (Mental and behavioural disorders due to use of cannabinoids,"
"withdrawal state); F12.4 (Mental and behavioural disorders due to use of cannabinoids, withdrawal state with delirium); F12.5"
"(Mental and behavioural disorders due to use of cannabinoids, psychotic disorder); F12.6 (Mental and behavioural disorders due"
"to use of cannabinoids, amnesic syndrome); F12.7 (Mental and behavioural disorders due to use of cannabinoids, residual and"
"late-onset psychotic disorder); F12.8 (Mental and behavioural disorders due to use of cannabinoids, other mental and behavioural"
"disorders); F12.9 (Mental and behavioural disorders due to use of cannabinoids, unspecified mental and behavioural disorder);"
"F13.0 (Mental and behavioural disorders due to use of sedatives or hypnotics, acute intoxication); F13.1 (Mental and behavioural"
"disorders due to use of sedatives or hypnotics, harmful use); F13.2 (Mental and behavioural disorders due to use of sedatives or"
"hypnotics, dependence syndrome); F13.3 (Mental and behavioural disorders due to use of sedatives or hypnotics, withdrawal"
"state); F13.4 (Mental and behavioural disorders due to use of sedatives or hypnotics, withdrawal state with delirium); F13.5"
"(Mental and behavioural disorders due to use of sedatives or hypnotics, psychotic disorder); F13.6 (Mental and behavioural"
"disorders due to use of sedatives or hypnotics, amnesic syndrome); F13.7 (Mental and behavioural disorders due to use of"
"sedatives or hypnotics, residual and late-onset psychotic disorder); F13.8 (Mental and behavioural disorders due to use of"
"sedatives or hypnotics, other mental and behavioural disorders); F13.9 (Mental and behavioural disorders due to use of sedatives"
"or hypnotics, unspecified mental and behavioural disorder); F14.0 (Mental and behavioural disorders due to use of cocaine, acute"
"intoxication); F14.1 (Mental and behavioural disorders due to use of cocaine, harmful use); F14.2 (Mental and behavioural"
"disorders due to use of cocaine, dependence syndrome); F14.3 (Mental and behavioural disorders due to use of cocaine, withdrawal"
"state); F14.4 (Mental and behavioural disorders due to use of cocaine, withdrawal state with delirium); F14.5 (Mental and"
"behavioural disorders due to use of cocaine, psychotic disorder); F14.6 (Mental and behavioural disorders due to use of cocaine,"
"amnesic syndrome); F14.7 (Mental and behavioural disorders due to use of cocaine, residual and late-onset psychotic disorder);"
"F14.8 (Mental and behavioural disorders due to use of cocaine, other mental and behavioural disorders); F14.9 (Mental and"
"behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder); F15.0 (Mental and behavioural"
"disorders due to use of other stimulants, including caffeine, acute intoxication); F15.1 (Mental and behavioural disorders due"
"to use of other stimulants, including caffeine, harmful use); F15.2 (Mental and behavioural disorders due to use of other"
"stimulants, including caffeine, dependence syndrome); F15.3 (Mental and behavioural disorders due to use of other stimulants,"
"including caffeine, withdrawal state); F15.4 (Mental and behavioural disorders due to use of other stimulants, including"
"caffeine, withdrawal state with delirium); F15.5 (Mental and behavioural disorders due to use of other stimulants, including"
"caffeine, psychotic disorder); F15.6 (Mental and behavioural disorders due to use of other stimulants, including caffeine,"
"amnesic syndrome); F15.7 (Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and"
"late-onset psychotic disorder); F15.8 (Mental and behavioural disorders due to use of other stimulants, including caffeine,"
"other mental and behavioural disorders); F15.9 (Mental and behavioural disorders due to use of other stimulants, including"
"caffeine, unspecified mental and behavioural disorder); F16.0 (Mental and behavioural disorders due to use of hallucinogens,"
"acute intoxication); F16.1 (Mental and behavioural disorders due to use of hallucinogens, harmful use); F16.2 (Mental and"
"behavioural disorders due to use of hallucinogens, dependence syndrome); F16.3 (Mental and behavioural disorders due to use of"
"hallucinogens, withdrawal state); F16.4 (Mental and behavioural disorders due to use of hallucinogens, withdrawal state with"
"delirium); F16.5 (Mental and behavioural disorders due to use of hallucinogens, psychotic disorder); F16.6 (Mental and"
"behavioural disorders due to use of hallucinogens, amnesic syndrome); F16.7 (Mental and behavioural disorders due to use of"
"hallucinogens, residual and late-onset psychotic disorder); F16.8 (Mental and behavioural disorders due to use of hallucinogens,"
"other mental and behavioural disorders); F16.9 (Mental and behavioural disorders due to use of hallucinogens, unspecified mental"
"and behavioural disorder); F18.0 (Mental and behavioural disorders due to use of volatile solvents, acute intoxication); F18.1"
"(Mental and behavioural disorders due to use of volatile solvents, harmful use); F18.2 (Mental and behavioural disorders due to"
"use of volatile solvents, dependence syndrome); F18.3 (Mental and behavioural disorders due to use of volatile solvents,"
"withdrawal state); F18.4 (Mental and behavioural disorders due to use of volatile solvents, withdrawal state with delirium);"
"F18.5 (Mental and behavioural disorders due to use of volatile solvents, psychotic disorder); F18.6 (Mental and behavioural"
"disorders due to use of volatile solvents, amnesic syndrome); F18.7 (Mental and behavioural disorders due to use of volatile"
"solvents, residual and late-onset psychotic disorder); F18.8 (Mental and behavioural disorders due to use of volatile solvents,"
"other mental and behavioural disorders); F18.9 (Mental and behavioural disorders due to use of volatile solvents, unspecified"
"mental and behavioural disorder); F19.0 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, acute intoxication); F19.1 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, harmful use); F19.2 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, dependence syndrome); F19.3 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, withdrawal state); F19.4 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, withdrawal state with delirium); F19.5 (Mental and behavioural disorders due to multiple drug use and use of other"
"psychoactive substances, psychotic disorder); F19.6 (Mental and behavioural disorders due to multiple drug use and use of other"
"psychoactive substances, amnesic syndrome); F19.7 (Mental and behavioural disorders due to multiple drug use and use of other"
"psychoactive substances, residual and late-onset psychotic disorder); F19.8 (Mental and behavioural disorders due to multiple"
"drug use and use of other psychoactive substances, other mental and behavioural disorders); F19.9 (Mental and behavioural"
"disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder); X40"
"(Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41 (Accidental poisoning by"
"and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X42"
"(Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X43"
"(Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44 (Accidental poisoning by and"
"exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs, medicaments and"
"biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined"
"intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens],"
"not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the autonomic nervous"
"system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and biological"
"substances, undetermined intent)"
"Group By: Single-Year Ages; Year; Gender"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Mar 11, 2021 7:13:00 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2019 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2019, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Mar 11, 2021 7:13:00 AM"
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when they include a subset of ages 85-100+ because populations are not"
"available for those ages. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Ages 85-100."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"3. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"4. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
