"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
"Total"	"19 years"	"19"	"2010"	"2010"			3260	4585234	71.1
	"19 years"	"19"	"2011"	"2011"	"Female"	"F"	806	2194869	36.7
	"19 years"	"19"	"2011"	"2011"	"Male"	"M"	2484	2319841	107.1
"Total"	"19 years"	"19"	"2011"	"2011"			3290	4514710	72.9
	"19 years"	"19"	"2012"	"2012"	"Female"	"F"	740	2144546	34.5
	"19 years"	"19"	"2012"	"2012"	"Male"	"M"	2276	2278149	99.9
"Total"	"19 years"	"19"	"2012"	"2012"			3016	4422695	68.2
	"19 years"	"19"	"2013"	"2013"	"Female"	"F"	757	2127213	35.6
	"19 years"	"19"	"2013"	"2013"	"Male"	"M"	2100	2249393	93.4
"Total"	"19 years"	"19"	"2013"	"2013"			2857	4376606	65.3
	"19 years"	"19"	"2014"	"2014"	"Female"	"F"	763	2105604	36.2
	"19 years"	"19"	"2014"	"2014"	"Male"	"M"	2121	2220790	95.5
"Total"	"19 years"	"19"	"2014"	"2014"			2884	4326394	66.7
	"19 years"	"19"	"2015"	"2015"	"Female"	"F"	833	2078192	40.1
	"19 years"	"19"	"2015"	"2015"	"Male"	"M"	2226	2184392	101.9
"Total"	"19 years"	"19"	"2015"	"2015"			3059	4262584	71.8
	"19 years"	"19"	"2016"	"2016"	"Female"	"F"	804	2073843	38.8
	"19 years"	"19"	"2016"	"2016"	"Male"	"M"	2387	2169637	110.0
"Total"	"19 years"	"19"	"2016"	"2016"			3191	4243480	75.2
	"19 years"	"19"	"2017"	"2017"	"Female"	"F"	807	2078174	38.8
	"19 years"	"19"	"2017"	"2017"	"Male"	"M"	2455	2178434	112.7
"Total"	"19 years"	"19"	"2017"	"2017"			3262	4256608	76.6
	"19 years"	"19"	"2018"	"2018"	"Female"	"F"	807	2082304	38.8
	"19 years"	"19"	"2018"	"2018"	"Male"	"M"	2165	2181297	99.3
"Total"	"19 years"	"19"	"2018"	"2018"			2972	4263601	69.7
	"19 years"	"19"	"2019"	"2019"	"Female"	"F"	776	2115655	36.7
	"19 years"	"19"	"2019"	"2019"	"Male"	"M"	2242	2214784	101.2
"Total"	"19 years"	"19"	"2019"	"2019"			3018	4330439	69.7
"Total"	"19 years"	"19"					71793	90359843	79.5
	"20 years"	"20"	"1999"	"1999"	"Female"	"F"	885	1915294	46.2
	"20 years"	"20"	"1999"	"1999"	"Male"	"M"	2616	2010201	130.1
"Total"	"20 years"	"20"	"1999"	"1999"			3501	3925495	89.2
	"20 years"	"20"	"2000"	"2000"	"Female"	"F"	911	1978228	46.1
	"20 years"	"20"	"2000"	"2000"	"Male"	"M"	2812	2071220	135.8
"Total"	"20 years"	"20"	"2000"	"2000"			3723	4049448	91.9
	"20 years"	"20"	"2001"	"2001"	"Female"	"F"	900	2034401	44.2
	"20 years"	"20"	"2001"	"2001"	"Male"	"M"	2857	2122324	134.6
"Total"	"20 years"	"20"	"2001"	"2001"			3757	4156725	90.4
	"20 years"	"20"	"2002"	"2002"	"Female"	"F"	909	2018607	45.0
	"20 years"	"20"	"2002"	"2002"	"Male"	"M"	2935	2140289	137.1
"Total"	"20 years"	"20"	"2002"	"2002"			3844	4158896	92.4
	"20 years"	"20"	"2003"	"2003"	"Female"	"F"	965	2010652	48.0
	"20 years"	"20"	"2003"	"2003"	"Male"	"M"	2978	2146225	138.8
"Total"	"20 years"	"20"	"2003"	"2003"			3943	4156877	94.9
	"20 years"	"20"	"2004"	"2004"	"Female"	"F"	916	1998909	45.8
	"20 years"	"20"	"2004"	"2004"	"Male"	"M"	2832	2132862	132.8
"Total"	"20 years"	"20"	"2004"	"2004"			3748	4131771	90.7
	"20 years"	"20"	"2005"	"2005"	"Female"	"F"	928	2055521	45.1
	"20 years"	"20"	"2005"	"2005"	"Male"	"M"	2931	2185676	134.1
"Total"	"20 years"	"20"	"2005"	"2005"			3859	4241197	91.0
	"20 years"	"20"	"2006"	"2006"	"Female"	"F"	918	2063126	44.5
	"20 years"	"20"	"2006"	"2006"	"Male"	"M"	3087	2184969	141.3
"Total"	"20 years"	"20"	"2006"	"2006"			4005	4248095	94.3
	"20 years"	"20"	"2007"	"2007"	"Female"	"F"	904	2067209	43.7
	"20 years"	"20"	"2007"	"2007"	"Male"	"M"	2865	2175195	131.7
"Total"	"20 years"	"20"	"2007"	"2007"			3769	4242404	88.8
	"20 years"	"20"	"2008"	"2008"	"Female"	"F"	905	2099954	43.1
	"20 years"	"20"	"2008"	"2008"	"Male"	"M"	2879	2203034	130.7
"Total"	"20 years"	"20"	"2008"	"2008"			3784	4302988	87.9
	"20 years"	"20"	"2009"	"2009"	"Female"	"F"	845	2141586	39.5
	"20 years"	"20"	"2009"	"2009"	"Male"	"M"	2674	2242042	119.3
"Total"	"20 years"	"20"	"2009"	"2009"			3519	4383628	80.3
	"20 years"	"20"	"2010"	"2010"	"Female"	"F"	875	2210810	39.6
	"20 years"	"20"	"2010"	"2010"	"Male"	"M"	2581	2308319	111.8
"Total"	"20 years"	"20"	"2010"	"2010"			3456	4519129	76.5
	"20 years"	"20"	"2011"	"2011"	"Female"	"F"	837	2246908	37.3
	"20 years"	"20"	"2011"	"2011"	"Male"	"M"	2567	2349205	109.3
"Total"	"20 years"	"20"	"2011"	"2011"			3404	4596113	74.1
	"20 years"	"20"	"2012"	"2012"	"Female"	"F"	856	2208792	38.8
	"20 years"	"20"	"2012"	"2012"	"Male"	"M"	2553	2334982	109.3
"Total"	"20 years"	"20"	"2012"	"2012"			3409	4543774	75.0
	"20 years"	"20"	"2013"	"2013"	"Female"	"F"	861	2156114	39.9
	"20 years"	"20"	"2013"	"2013"	"Male"	"M"	2411	2289607	105.3
"Total"	"20 years"	"20"	"2013"	"2013"			3272	4445721	73.6
	"20 years"	"20"	"2014"	"2014"	"Female"	"F"	819	2149317	38.1
	"20 years"	"20"	"2014"	"2014"	"Male"	"M"	2370	2269570	104.4
"Total"	"20 years"	"20"	"2014"	"2014"			3189	4418887	72.2
	"20 years"	"20"	"2015"	"2015"	"Female"	"F"	866	2123067	40.8
	"20 years"	"20"	"2015"	"2015"	"Male"	"M"	2500	2240373	111.6
"Total"	"20 years"	"20"	"2015"	"2015"			3366	4363440	77.1
	"20 years"	"20"	"2016"	"2016"	"Female"	"F"	901	2088855	43.1
	"20 years"	"20"	"2016"	"2016"	"Male"	"M"	2602	2197366	118.4
"Total"	"20 years"	"20"	"2016"	"2016"			3503	4286221	81.7
	"20 years"	"20"	"2017"	"2017"	"Female"	"F"	904	2089336	43.3
	"20 years"	"20"	"2017"	"2017"	"Male"	"M"	2633	2187409	120.4
"Total"	"20 years"	"20"	"2017"	"2017"			3537	4276745	82.7
	"20 years"	"20"	"2018"	"2018"	"Female"	"F"	890	2087209	42.6
	"20 years"	"20"	"2018"	"2018"	"Male"	"M"	2383	2186613	109.0
"Total"	"20 years"	"20"	"2018"	"2018"			3273	4273822	76.6
	"20 years"	"20"	"2019"	"2019"	"Female"	"F"	861	2086544	41.3
	"20 years"	"20"	"2019"	"2019"	"Male"	"M"	2452	2183139	112.3
"Total"	"20 years"	"20"	"2019"	"2019"			3313	4269683	77.6
"Total"	"20 years"	"20"					75174	89991059	83.5
	"21 years"	"21"	"1999"	"1999"	"Female"	"F"	860	1838440	46.8
	"21 years"	"21"	"1999"	"1999"	"Male"	"M"	2678	1924961	139.1
"Total"	"21 years"	"21"	"1999"	"1999"			3538	3763401	94.0
	"21 years"	"21"	"2000"	"2000"	"Female"	"F"	924	1875409	49.3
	"21 years"	"21"	"2000"	"2000"	"Male"	"M"	2855	1965673	145.2
"Total"	"21 years"	"21"	"2000"	"2000"			3779	3841082	98.4
	"21 years"	"21"	"2001"	"2001"	"Female"	"F"	959	2025446	47.3
	"21 years"	"21"	"2001"	"2001"	"Male"	"M"	3136	2107865	148.8
"Total"	"21 years"	"21"	"2001"	"2001"			4095	4133311	99.1
	"21 years"	"21"	"2002"	"2002"	"Female"	"F"	1018	2051942	49.6
	"21 years"	"21"	"2002"	"2002"	"Male"	"M"	3071	2130736	144.1
"Total"	"21 years"	"21"	"2002"	"2002"			4089	4182678	97.8
	"21 years"	"21"	"2003"	"2003"	"Female"	"F"	988	2031746	48.6
	"21 years"	"21"	"2003"	"2003"	"Male"	"M"	3031	2135808	141.9
"Total"	"21 years"	"21"	"2003"	"2003"			4019	4167554	96.4
	"21 years"	"21"	"2004"	"2004"	"Female"	"F"	971	2024168	48.0
	"21 years"	"21"	"2004"	"2004"	"Male"	"M"	3124	2156023	144.9
"Total"	"21 years"	"21"	"2004"	"2004"			4095	4180191	98.0
	"21 years"	"21"	"2005"	"2005"	"Female"	"F"	954	2011168	47.4
	"21 years"	"21"	"2005"	"2005"	"Male"	"M"	3223	2139490	150.6
"Total"	"21 years"	"21"	"2005"	"2005"			4177	4150658	100.6
	"21 years"	"21"	"2006"	"2006"	"Female"	"F"	1060	2067384	51.3
	"21 years"	"21"	"2006"	"2006"	"Male"	"M"	3293	2191406	150.3
"Total"	"21 years"	"21"	"2006"	"2006"			4353	4258790	102.2
	"21 years"	"21"	"2007"	"2007"	"Female"	"F"	1004	2072600	48.4
	"21 years"	"21"	"2007"	"2007"	"Male"	"M"	3183	2184771	145.7
"Total"	"21 years"	"21"	"2007"	"2007"			4187	4257371	98.3
	"21 years"	"21"	"2008"	"2008"	"Female"	"F"	940	2075396	45.3
	"21 years"	"21"	"2008"	"2008"	"Male"	"M"	3008	2176554	138.2
"Total"	"21 years"	"21"	"2008"	"2008"			3948	4251950	92.9
	"21 years"	"21"	"2009"	"2009"	"Female"	"F"	932	2106392	44.2
	"21 years"	"21"	"2009"	"2009"	"Male"	"M"	2931	2201022	133.2
"Total"	"21 years"	"21"	"2009"	"2009"			3863	4307414	89.7
	"21 years"	"21"	"2010"	"2010"	"Female"	"F"	933	2131096	43.8
	"21 years"	"21"	"2010"	"2010"	"Male"	"M"	2864	2223198	128.8
"Total"	"21 years"	"21"	"2010"	"2010"			3797	4354294	87.2
	"21 years"	"21"	"2011"	"2011"	"Female"	"F"	987	2247169	43.9
	"21 years"	"21"	"2011"	"2011"	"Male"	"M"	2875	2345167	122.6
"Total"	"21 years"	"21"	"2011"	"2011"			3862	4592336	84.1
	"21 years"	"21"	"2012"	"2012"	"Female"	"F"	938	2261030	41.5
	"21 years"	"21"	"2012"	"2012"	"Male"	"M"	2857	2366479	120.7
"Total"	"21 years"	"21"	"2012"	"2012"			3795	4627509	82.0
	"21 years"	"21"	"2013"	"2013"	"Female"	"F"	894	2220785	40.3
	"21 years"	"21"	"2013"	"2013"	"Male"	"M"	2787	2347878	118.7
"Total"	"21 years"	"21"	"2013"	"2013"			3681	4568663	80.6
	"21 years"	"21"	"2014"	"2014"	"Female"	"F"	975	2179012	44.7
	"21 years"	"21"	"2014"	"2014"	"Male"	"M"	2722	2310734	117.8
"Total"	"21 years"	"21"	"2014"	"2014"			3697	4489746	82.3
	"21 years"	"21"	"2015"	"2015"	"Female"	"F"	993	2166784	45.8
	"21 years"	"21"	"2015"	"2015"	"Male"	"M"	2851	2290006	124.5
"Total"	"21 years"	"21"	"2015"	"2015"			3844	4456790	86.3
	"21 years"	"21"	"2016"	"2016"	"Female"	"F"	1032	2133830	48.4
	"21 years"	"21"	"2016"	"2016"	"Male"	"M"	3150	2253024	139.8
"Total"	"21 years"	"21"	"2016"	"2016"			4182	4386854	95.3
	"21 years"	"21"	"2017"	"2017"	"Female"	"F"	1028	2104329	48.9
	"21 years"	"21"	"2017"	"2017"	"Male"	"M"	2864	2213975	129.4
"Total"	"21 years"	"21"	"2017"	"2017"			3892	4318304	90.1
	"21 years"	"21"	"2018"	"2018"	"Female"	"F"	946	2098900	45.1
	"21 years"	"21"	"2018"	"2018"	"Male"	"M"	2775	2193614	126.5
"Total"	"21 years"	"21"	"2018"	"2018"			3721	4292514	86.7
	"21 years"	"21"	"2019"	"2019"	"Female"	"F"	950	2091237	45.4
	"21 years"	"21"	"2019"	"2019"	"Male"	"M"	2871	2187086	131.3
"Total"	"21 years"	"21"	"2019"	"2019"			3821	4278323	89.3
"Total"	"21 years"	"21"					82435	89859733	91.7
	"22 years"	"22"	"1999"	"1999"	"Female"	"F"	832	1807150	46.0
	"22 years"	"22"	"1999"	"1999"	"Male"	"M"	2541	1887040	134.7
"Total"	"22 years"	"22"	"1999"	"1999"			3373	3694190	91.3
	"22 years"	"22"	"2000"	"2000"	"Female"	"F"	863	1837099	47.0
	"22 years"	"22"	"2000"	"2000"	"Male"	"M"	2649	1921549	137.9
"Total"	"22 years"	"22"	"2000"	"2000"			3512	3758648	93.4
	"22 years"	"22"	"2001"	"2001"	"Female"	"F"	839	1916731	43.8
	"22 years"	"22"	"2001"	"2001"	"Male"	"M"	2876	2002585	143.6
"Total"	"22 years"	"22"	"2001"	"2001"			3715	3919316	94.8
	"22 years"	"22"	"2002"	"2002"	"Female"	"F"	942	2036887	46.2
	"22 years"	"22"	"2002"	"2002"	"Male"	"M"	2939	2108849	139.4
"Total"	"22 years"	"22"	"2002"	"2002"			3881	4145736	93.6
	"22 years"	"22"	"2003"	"2003"	"Female"	"F"	1037	2057360	50.4
	"22 years"	"22"	"2003"	"2003"	"Male"	"M"	3124	2117934	147.5
"Total"	"22 years"	"22"	"2003"	"2003"			4161	4175294	99.7
	"22 years"	"22"	"2004"	"2004"	"Female"	"F"	959	2035635	47.1
	"22 years"	"22"	"2004"	"2004"	"Male"	"M"	3061	2137442	143.2
"Total"	"22 years"	"22"	"2004"	"2004"			4020	4173077	96.3
	"22 years"	"22"	"2005"	"2005"	"Female"	"F"	991	2024927	48.9
	"22 years"	"22"	"2005"	"2005"	"Male"	"M"	3198	2151169	148.7
"Total"	"22 years"	"22"	"2005"	"2005"			4189	4176096	100.3
	"22 years"	"22"	"2006"	"2006"	"Female"	"F"	968	2009498	48.2
	"22 years"	"22"	"2006"	"2006"	"Male"	"M"	3189	2132034	149.6
"Total"	"22 years"	"22"	"2006"	"2006"			4157	4141532	100.4
	"22 years"	"22"	"2007"	"2007"	"Female"	"F"	974	2060669	47.3
	"22 years"	"22"	"2007"	"2007"	"Male"	"M"	3335	2175374	153.3
"Total"	"22 years"	"22"	"2007"	"2007"			4309	4236043	101.7
	"22 years"	"22"	"2008"	"2008"	"Female"	"F"	952	2062511	46.2
	"22 years"	"22"	"2008"	"2008"	"Male"	"M"	3121	2170281	143.8
"Total"	"22 years"	"22"	"2008"	"2008"			4073	4232792	96.2
	"22 years"	"22"	"2009"	"2009"	"Female"	"F"	914	2060876	44.4
	"22 years"	"22"	"2009"	"2009"	"Male"	"M"	2744	2156791	127.2
"Total"	"22 years"	"22"	"2009"	"2009"			3658	4217667	86.7
	"22 years"	"22"	"2010"	"2010"	"Female"	"F"	938	2086845	44.9
	"22 years"	"22"	"2010"	"2010"	"Male"	"M"	2762	2177797	126.8
"Total"	"22 years"	"22"	"2010"	"2010"			3700	4264642	86.8
	"22 years"	"22"	"2011"	"2011"	"Female"	"F"	959	2157940	44.4
	"22 years"	"22"	"2011"	"2011"	"Male"	"M"	3021	2253092	134.1
"Total"	"22 years"	"22"	"2011"	"2011"			3980	4411032	90.2
	"22 years"	"22"	"2012"	"2012"	"Female"	"F"	1009	2261968	44.6
	"22 years"	"22"	"2012"	"2012"	"Male"	"M"	3086	2361771	130.7
"Total"	"22 years"	"22"	"2012"	"2012"			4095	4623739	88.6
	"22 years"	"22"	"2013"	"2013"	"Female"	"F"	976	2274176	42.9
	"22 years"	"22"	"2013"	"2013"	"Male"	"M"	2933	2381555	123.2
"Total"	"22 years"	"22"	"2013"	"2013"			3909	4655731	84.0
	"22 years"	"22"	"2014"	"2014"	"Female"	"F"	1039	2244480	46.3
	"22 years"	"22"	"2014"	"2014"	"Male"	"M"	2987	2367842	126.1
"Total"	"22 years"	"22"	"2014"	"2014"			4026	4612322	87.3
	"22 years"	"22"	"2015"	"2015"	"Female"	"F"	1021	2197776	46.5
	"22 years"	"22"	"2015"	"2015"	"Male"	"M"	3134	2331696	134.4
"Total"	"22 years"	"22"	"2015"	"2015"			4155	4529472	91.7
	"22 years"	"22"	"2016"	"2016"	"Female"	"F"	1107	2178862	50.8
	"22 years"	"22"	"2016"	"2016"	"Male"	"M"	3275	2302042	142.3
"Total"	"22 years"	"22"	"2016"	"2016"			4382	4480904	97.8
	"22 years"	"22"	"2017"	"2017"	"Female"	"F"	1087	2150615	50.5
	"22 years"	"22"	"2017"	"2017"	"Male"	"M"	3115	2270148	137.2
"Total"	"22 years"	"22"	"2017"	"2017"			4202	4420763	95.1
	"22 years"	"22"	"2018"	"2018"	"Female"	"F"	1010	2115157	47.8
	"22 years"	"22"	"2018"	"2018"	"Male"	"M"	2950	2219586	132.9
"Total"	"22 years"	"22"	"2018"	"2018"			3960	4334743	91.4
	"22 years"	"22"	"2019"	"2019"	"Female"	"F"	973	2103476	46.3
	"22 years"	"22"	"2019"	"2019"	"Male"	"M"	2909	2195296	132.5
"Total"	"22 years"	"22"	"2019"	"2019"			3882	4298772	90.3
"Total"	"22 years"	"22"					83339	89502511	93.1
	"23 years"	"23"	"1999"	"1999"	"Female"	"F"	827	1744637	47.4
	"23 years"	"23"	"1999"	"1999"	"Male"	"M"	2461	1817832	135.4
"Total"	"23 years"	"23"	"1999"	"1999"			3288	3562469	92.3
	"23 years"	"23"	"2000"	"2000"	"Female"	"F"	850	1798182	47.3
	"23 years"	"23"	"2000"	"2000"	"Male"	"M"	2546	1875400	135.8
"Total"	"23 years"	"23"	"2000"	"2000"			3396	3673582	92.4
	"23 years"	"23"	"2001"	"2001"	"Female"	"F"	916	1860062	49.2
	"23 years"	"23"	"2001"	"2001"	"Male"	"M"	2693	1938492	138.9
"Total"	"23 years"	"23"	"2001"	"2001"			3609	3798554	95.0
	"23 years"	"23"	"2002"	"2002"	"Female"	"F"	875	1931984	45.3
	"23 years"	"23"	"2002"	"2002"	"Male"	"M"	2879	2004943	143.6
"Total"	"23 years"	"23"	"2002"	"2002"			3754	3936927	95.4
	"23 years"	"23"	"2003"	"2003"	"Female"	"F"	1012	2048153	49.4
	"23 years"	"23"	"2003"	"2003"	"Male"	"M"	2992	2099624	142.5
"Total"	"23 years"	"23"	"2003"	"2003"			4004	4147777	96.5
	"23 years"	"23"	"2004"	"2004"	"Female"	"F"	948	2069230	45.8
	"23 years"	"23"	"2004"	"2004"	"Male"	"M"	2957	2123444	139.3
"Total"	"23 years"	"23"	"2004"	"2004"			3905	4192674	93.1
	"23 years"	"23"	"2005"	"2005"	"Female"	"F"	1002	2046870	49.0
	"23 years"	"23"	"2005"	"2005"	"Male"	"M"	3180	2136786	148.8
"Total"	"23 years"	"23"	"2005"	"2005"			4182	4183656	100.0
	"23 years"	"23"	"2006"	"2006"	"Female"	"F"	961	2036060	47.2
	"23 years"	"23"	"2006"	"2006"	"Male"	"M"	3314	2150367	154.1
"Total"	"23 years"	"23"	"2006"	"2006"			4275	4186427	102.1
	"23 years"	"23"	"2007"	"2007"	"Female"	"F"	1004	2018612	49.7
	"23 years"	"23"	"2007"	"2007"	"Male"	"M"	3109	2125328	146.3
"Total"	"23 years"	"23"	"2007"	"2007"			4113	4143940	99.3
	"23 years"	"23"	"2008"	"2008"	"Female"	"F"	963	2068397	46.6
	"23 years"	"23"	"2008"	"2008"	"Male"	"M"	3049	2169035	140.6
"Total"	"23 years"	"23"	"2008"	"2008"			4012	4237432	94.7
	"23 years"	"23"	"2009"	"2009"	"Female"	"F"	1018	2068493	49.2
	"23 years"	"23"	"2009"	"2009"	"Male"	"M"	2913	2161622	134.8
"Total"	"23 years"	"23"	"2009"	"2009"			3931	4230115	92.9
	"23 years"	"23"	"2010"	"2010"	"Female"	"F"	939	2057772	45.6
	"23 years"	"23"	"2010"	"2010"	"Male"	"M"	2774	2140799	129.6
"Total"	"23 years"	"23"	"2010"	"2010"			3713	4198571	88.4
	"23 years"	"23"	"2011"	"2011"	"Female"	"F"	1011	2110849	47.9
	"23 years"	"23"	"2011"	"2011"	"Male"	"M"	2965	2200911	134.7
"Total"	"23 years"	"23"	"2011"	"2011"			3976	4311760	92.2
	"23 years"	"23"	"2012"	"2012"	"Female"	"F"	1009	2173970	46.4
	"23 years"	"23"	"2012"	"2012"	"Male"	"M"	2830	2269569	124.7
"Total"	"23 years"	"23"	"2012"	"2012"			3839	4443539	86.4
	"23 years"	"23"	"2013"	"2013"	"Female"	"F"	1067	2276399	46.9
	"23 years"	"23"	"2013"	"2013"	"Male"	"M"	3025	2376407	127.3
"Total"	"23 years"	"23"	"2013"	"2013"			4092	4652806	87.9
	"23 years"	"23"	"2014"	"2014"	"Female"	"F"	1012	2298701	44.0
	"23 years"	"23"	"2014"	"2014"	"Male"	"M"	3058	2399883	127.4
"Total"	"23 years"	"23"	"2014"	"2014"			4070	4698584	86.6
	"23 years"	"23"	"2015"	"2015"	"Female"	"F"	1088	2264424	48.0
	"23 years"	"23"	"2015"	"2015"	"Male"	"M"	3251	2387842	136.1
"Total"	"23 years"	"23"	"2015"	"2015"			4339	4652266	93.3
	"23 years"	"23"	"2016"	"2016"	"Female"	"F"	1198	2210629	54.2
	"23 years"	"23"	"2016"	"2016"	"Male"	"M"	3524	2342323	150.4
"Total"	"23 years"	"23"	"2016"	"2016"			4722	4552952	103.7
	"23 years"	"23"	"2017"	"2017"	"Female"	"F"	1207	2196524	55.0
	"23 years"	"23"	"2017"	"2017"	"Male"	"M"	3387	2318784	146.1
"Total"	"23 years"	"23"	"2017"	"2017"			4594	4515308	101.7
	"23 years"	"23"	"2018"	"2018"	"Female"	"F"	1110	2162394	51.3
	"23 years"	"23"	"2018"	"2018"	"Male"	"M"	3142	2276330	138.0
"Total"	"23 years"	"23"	"2018"	"2018"			4252	4438724	95.8
	"23 years"	"23"	"2019"	"2019"	"Female"	"F"	1167	2119886	55.1
	"23 years"	"23"	"2019"	"2019"	"Male"	"M"	2979	2221758	134.1
"Total"	"23 years"	"23"	"2019"	"2019"			4146	4341644	95.5
"Total"	"23 years"	"23"					84212	89099707	94.5
	"24 years"	"24"	"1999"	"1999"	"Female"	"F"	840	1793094	46.8
	"24 years"	"24"	"1999"	"1999"	"Male"	"M"	2338	1852780	126.2
"Total"	"24 years"	"24"	"1999"	"1999"			3178	3645874	87.2
	"24 years"	"24"	"2000"	"2000"	"Female"	"F"	822	1787269	46.0
	"24 years"	"24"	"2000"	"2000"	"Male"	"M"	2512	1853972	135.5
"Total"	"24 years"	"24"	"2000"	"2000"			3334	3641241	91.6
	"24 years"	"24"	"2001"	"2001"	"Female"	"F"	886	1840310	48.1
	"24 years"	"24"	"2001"	"2001"	"Male"	"M"	2635	1909070	138.0
"Total"	"24 years"	"24"	"2001"	"2001"			3521	3749380	93.9
	"24 years"	"24"	"2002"	"2002"	"Female"	"F"	918	1876825	48.9
	"24 years"	"24"	"2002"	"2002"	"Male"	"M"	2748	1942703	141.5
"Total"	"24 years"	"24"	"2002"	"2002"			3666	3819528	96.0
	"24 years"	"24"	"2003"	"2003"	"Female"	"F"	1007	1945812	51.8
	"24 years"	"24"	"2003"	"2003"	"Male"	"M"	2839	1998374	142.1
"Total"	"24 years"	"24"	"2003"	"2003"			3846	3944186	97.5
	"24 years"	"24"	"2004"	"2004"	"Female"	"F"	1012	2062699	49.1
	"24 years"	"24"	"2004"	"2004"	"Male"	"M"	2935	2105148	139.4
"Total"	"24 years"	"24"	"2004"	"2004"			3947	4167847	94.7
	"24 years"	"24"	"2005"	"2005"	"Female"	"F"	1033	2084320	49.6
	"24 years"	"24"	"2005"	"2005"	"Male"	"M"	3091	2124028	145.5
"Total"	"24 years"	"24"	"2005"	"2005"			4124	4208348	98.0
	"24 years"	"24"	"2006"	"2006"	"Female"	"F"	1089	2062716	52.8
	"24 years"	"24"	"2006"	"2006"	"Male"	"M"	3269	2138575	152.9
"Total"	"24 years"	"24"	"2006"	"2006"			4358	4201291	103.7
	"24 years"	"24"	"2007"	"2007"	"Female"	"F"	1039	2051073	50.7
	"24 years"	"24"	"2007"	"2007"	"Male"	"M"	3266	2147168	152.1
"Total"	"24 years"	"24"	"2007"	"2007"			4305	4198241	102.5
	"24 years"	"24"	"2008"	"2008"	"Female"	"F"	962	2033308	47.3
	"24 years"	"24"	"2008"	"2008"	"Male"	"M"	3012	2122142	141.9
"Total"	"24 years"	"24"	"2008"	"2008"			3974	4155450	95.6
	"24 years"	"24"	"2009"	"2009"	"Female"	"F"	1051	2082066	50.5
	"24 years"	"24"	"2009"	"2009"	"Male"	"M"	2874	2163232	132.9
"Total"	"24 years"	"24"	"2009"	"2009"			3925	4245298	92.5
	"24 years"	"24"	"2010"	"2010"	"Female"	"F"	1055	2085300	50.6
	"24 years"	"24"	"2010"	"2010"	"Male"	"M"	2943	2164063	136.0
"Total"	"24 years"	"24"	"2010"	"2010"			3998	4249363	94.1
	"24 years"	"24"	"2011"	"2011"	"Female"	"F"	973	2078266	46.8
	"24 years"	"24"	"2011"	"2011"	"Male"	"M"	2878	2164325	133.0
"Total"	"24 years"	"24"	"2011"	"2011"			3851	4242591	90.8
	"24 years"	"24"	"2012"	"2012"	"Female"	"F"	1064	2127987	50.0
	"24 years"	"24"	"2012"	"2012"	"Male"	"M"	2906	2216655	131.1
"Total"	"24 years"	"24"	"2012"	"2012"			3970	4344642	91.4
	"24 years"	"24"	"2013"	"2013"	"Female"	"F"	1103	2188999	50.4
	"24 years"	"24"	"2013"	"2013"	"Male"	"M"	2949	2283518	129.1
"Total"	"24 years"	"24"	"2013"	"2013"			4052	4472517	90.6
	"24 years"	"24"	"2014"	"2014"	"Female"	"F"	1071	2301237	46.5
	"24 years"	"24"	"2014"	"2014"	"Male"	"M"	3152	2391398	131.8
"Total"	"24 years"	"24"	"2014"	"2014"			4223	4692635	90.0
	"24 years"	"24"	"2015"	"2015"	"Female"	"F"	1181	2319408	50.9
	"24 years"	"24"	"2015"	"2015"	"Male"	"M"	3423	2417937	141.6
"Total"	"24 years"	"24"	"2015"	"2015"			4604	4737345	97.2
	"24 years"	"24"	"2016"	"2016"	"Female"	"F"	1225	2277787	53.8
	"24 years"	"24"	"2016"	"2016"	"Male"	"M"	3749	2396310	156.4
"Total"	"24 years"	"24"	"2016"	"2016"			4974	4674097	106.4
	"24 years"	"24"	"2017"	"2017"	"Female"	"F"	1259	2228689	56.5
	"24 years"	"24"	"2017"	"2017"	"Male"	"M"	3655	2358826	154.9
"Total"	"24 years"	"24"	"2017"	"2017"			4914	4587515	107.1
	"24 years"	"24"	"2018"	"2018"	"Female"	"F"	1190	2208372	53.9
	"24 years"	"24"	"2018"	"2018"	"Male"	"M"	3378	2325404	145.3
"Total"	"24 years"	"24"	"2018"	"2018"			4568	4533776	100.8
	"24 years"	"24"	"2019"	"2019"	"Female"	"F"	1175	2167045	54.2
	"24 years"	"24"	"2019"	"2019"	"Male"	"M"	3176	2277473	139.5
"Total"	"24 years"	"24"	"2019"	"2019"			4351	4444518	97.9
"Total"	"24 years"	"24"					85683	88955683	96.3
	"25 years"	"25"	"1999"	"1999"	"Female"	"F"	884	1800091	49.1
	"25 years"	"25"	"1999"	"1999"	"Male"	"M"	2253	1857316	121.3
"Total"	"25 years"	"25"	"1999"	"1999"			3137	3657407	85.8
	"25 years"	"25"	"2000"	"2000"	"Female"	"F"	894	1838640	48.6
	"25 years"	"25"	"2000"	"2000"	"Male"	"M"	2405	1905899	126.2
"Total"	"25 years"	"25"	"2000"	"2000"			3299	3744539	88.1
	"25 years"	"25"	"2001"	"2001"	"Female"	"F"	934	1800155	51.9
	"25 years"	"25"	"2001"	"2001"	"Male"	"M"	2472	1859564	132.9
"Total"	"25 years"	"25"	"2001"	"2001"			3406	3659719	93.1
